id_pfam;name_pfam
PF14497|PF03129|PF09180|PF00749|PF03950|PF00587|PF00458;GST_C_3|HGTP_anticodon|ProRS-C_1|tRNA-synt_1c|tRNA-synt_1c_C|tRNA-synt_2b|WHEP-TRS
PF00043|PF03129|PF09180|PF00749|PF03950|PF00587|PF00458;GST_C|HGTP_anticodon|ProRS-C_1|tRNA-synt_1c|tRNA-synt_1c_C|tRNA-synt_2b|WHEP-TRS
PF08231;SYF2
PF01409;tRNA-synt_2d
PF03483|PF03484;B3_4|B5
PF03147|PF01409;FDX-ACB|tRNA-synt_2d
PF03124|PF03105;EXS|SPX
PF08205|PF00041|PF07679;C2-set_2|fn3|I-set
PF03129|PF00458;HGTP_anticodon|WHEP-TRS
PF08264|PF00133;Anticodon_1|tRNA-synt_1
PF08264|PF00133|PF06827;Anticodon_1|tRNA-synt_1|zf-FPG_IleRS
PF03372|PF02383;Exo_endo_phos|Syja_N
PF08264|PF00133|PF13603;Anticodon_1|tRNA-synt_1|tRNA-synt_1_2
PF08264|PF09334|PF01588;Anticodon_1|tRNA-synt_1g|tRNA_bind
PF00043|PF09334|PF00458;GST_C|tRNA-synt_1g|WHEP-TRS
PF11935|PF12295;DUF3453|Symplekin_C
PF02078|PF02750|PF10581;Synapsin|Synapsin_C|Synapsin_N
PF00307|PF10541|PF00435;CH|KASH|Spectrin
PF08952|PF03372|PF02383;DUF1866|Exo_endo_phos|Syja_N
PF00749|PF03950|PF04558|PF04557;tRNA-synt_1c|tRNA-synt_1c_C|tRNA_synt_1c_R1|tRNA_synt_1c_R2
PF03485|PF05746|PF00750;Arg_tRNA_synt_N|DALR_1|tRNA-synt_1d
PF09801;SYS1
PF02403|PF00587;Seryl_tRNA_N|tRNA-synt_2b
PF03129|PF02824|PF00587|PF07973;HGTP_anticodon|TGS|tRNA-synt_2b|tRNA_SAD
PF01387;Synuclein
PF08264|PF00043|PF00133;Anticodon_1|GST_C|tRNA-synt_1
PF00579|PF00458;tRNA-synt_1b|WHEP-TRS
PF00579|PF01588;tRNA-synt_1b|tRNA_bind
PF12752|PF12901;SUZ|SUZ-C
PF07092;DUF1356
PF02953;zf-Tim10_DDP
PF12157;DUF3591
PF05794;Tcp11
PF07851;TMPIT
PF14997;CECR6_TMEM121
PF07114;TMEM126
PF12371;TMEM131_like
PF16070|PF15706|PF15705;TMEM132|TMEM132D_C|TMEM132D_N
PF14857;TMEM151
PF10268;Tmemb_161AB
PF10190;Tmemb_170
PF10269;Tmemb_185A
PF15194;TMEM191C
PF13886;DUF4203
PF10177;DUF2371
PF06541;ABC_trans_CmpB
PF15383;TMEM237
PF03301;Trp_dioxygenase
PF14934;DUF4499
PF14967;FAM70
PF02751|PF02268;TFIIA_gamma_C|TFIIA_gamma_N
PF09233;Endonuc-EcoRV
PF08271|PF11521|PF02002;TF_Zn_Ribbon|TFIIE-A_C|TFIIE_alpha
PF02186;TFIIE_beta
PF05793;TFIIF_alpha
PF02270;TFIIF_beta
PF07975|PF04056;C1_4|Ssl1
PF05296;TAS2R
PF05197;TRIC
PF05544;Pro_racemase
PF09335;SNARE_assoc
PF05805;L6_membrane
PF15331;TP53IP5
PF14839;DOR
PF05010;TACC
PF01709;Transcrip_reg
PF00383|PF00485;dCMP_cyt_deam_1|PRK
PF03540;TFIID_30kDa
PF04719;TAFII28
PF03847;TFIID_20kDa
PF17035|PF03366;BET|YEATS
PF15333;TAF1D
PF00439|PF12157|PF09247;Bromodomain|DUF3591|TBP-binding
PF07524|PF00628;Bromo_TP|PHD
PF05236|PF07531;TAF4|TAFH
PF04494|PF00400;TFIID_NTD2|WD40
PF08513|PF04494|PF00400;LisH|TFIID_NTD2|WD40
PF02969|PF07571;TAF|TAF6_C
PF04658;TAFII55_N
PF07524|PF10406;Bromo_TP|TAF8_C
PF02291;TFIID-31kDa
PF00431|PF01344|PF00053|PF01437;CUB|Kelch_1|Laminin_EGF|PSI
PF15324;TALPID3
PF00923;TAL_FSA
PF09139;Mmp37
PF00023|PF12796|PF13181;Ank|Ank_2|TPR_8
PF05346;DUF747
PF08558;TRF
PF01290;Thymosin
PF00091|PF03953;Tubulin|Tubulin_C
PF12068|PF00566;DUF3548|RabGAP-TBC
PF00566|PF00581;RabGAP-TBC|Rhodanese
PF00566|PF07534;RabGAP-TBC|TLD
PF15733|PF00566;DUF4682|RabGAP-TBC
PF02970;TBCA
PF07986;TBCC
PF07986|PF16752;TBCC|TBCC_N
PF11830|PF00640|PF00566;DUF3350|PID|RabGAP-TBC
PF00069|PF00566|PF00581;Pkinase|RabGAP-TBC|Rhodanese
PF00169|PF00566;PH|RabGAP-TBC
PF08625|PF00400;Utp13|WD40
PF00352;TBP
PF00907|PF12598;T-box|TBX
PF17291|PF13402;M60-like_N|Peptidase_M60
PF14687|PF14688;DUF4460|DUF4461
PF08711|PF01096|PF07500;Med26|TFIIS_C|TFIIS_M
PF04910;Tcf25
PF10452;TCO89
PF03546;Treacle
PF02229;PC4
PF06462|PF06398;Hyd_WA|Pex24p
PF15128;T_cell_tran_alt
PF00838;TCTP
PF03167;UDG
PF04819;DUF716
PF00076|PF00567;RRM_1|TUDOR
PF00270|PF00567;DEAD|TUDOR
PF04969|PF00270|PF00567;CS|DEAD|TUDOR
PF00567|PF01753;TUDOR|zf-MYND
PF08585|PF00567|PF00627;RMI1_N|TUDOR|UBA
PF08585|PF06003|PF00627;RMI1_N|SMN|UBA
PF12872|PF00567;OST-HTH|TUDOR
PF15683;TDRP
PF00533|PF14792|PF14791|PF10391|PF14716;BRCT|DNA_pol_B_palm|DNA_pol_B_thumb|DNA_pol_lambd_f|HHH_8
PF16589|PF08914|PF11626;BRCT_2|Myb_DNA-bind_2|Rap1_C
PF08711|PF07500;Med26|TFIIS_M
PF00337|PF06462|PF06398;Gal-bind_lectin|Hyd_WA|Pex24p
PF02544|PF00240;Steroid_dh|ubiquitin
PF07773;DUF1619
PF08742|PF06119|PF01826|PF12714|PF00094|PF00100;C8|NIDO|TIL|TILa|VWD|Zona_pellucida
PF09470;Telethonin
PF15490;Ten1_2
PF15636;Tox-GHH
PF06484|PF15636;Ten_N|Tox-GHH
PF07974|PF06484|PF15636;EGF_2|Ten_N|Tox-GHH
PF07974|PF05593|PF06484|PF15636;EGF_2|RHS_repeat|Ten_N|Tox-GHH
PF07974|PF15636;EGF_2|Tox-GHH
PF07974|PF00147|PF00041;EGF_2|Fibrinogen_C|fn3
PF05593|PF15636;RHS_repeat|Tox-GHH
PF08416|PF10409|PF00017;PTB|PTEN_C2|SH2
PF08416|PF00017;PTB|SH2
PF13271|PF05386|PF05731|PF00400;DUF4062|TEP1_N|TROVE|WD40
PF00004|PF02933|PF02359|PF09336;AAA|CDC48_2|CDC48_N|Vps4_C
PF15101;TERB2
PF00249|PF08558;Myb_DNA-binding|TRF
PF00249|PF16772|PF08558;Myb_DNA-binding|TERF2_RBM|TRF
PF00078|PF12009;RVT_1|Telomerase_RBD
PF12851|PF02008;Tet_JBP|zf-CXXC
PF02909|PF00440;TetR_C|TetR_N
PF08631;SPO22
PF15219;TEX12
PF15326;TEX15
PF15553;TEX19
PF10267;Tmemb_cc2
PF15839;TEX29
PF15400;TEX33
PF15079;Tsc35
PF15217;TSC21
PF15834;THEG4
PF14983;DUF4513
PF15727;DUF4678
PF15373;DUF4601
PF12382|PF00665|PF00078;Peptidase_A2E|rve|RVT_1
PF03153;TFIIA
PF08271|PF00382;TF_Zn_Ribbon|TFIIB
PF03909|PF08567;BSD|PH_TFIIH
PF03850;Tfb4
PF03849;Tfb2
PF06331;Tfb5
PF07741|PF08271|PF00382;BRF1|TF_Zn_Ribbon|TFIIB
PF10419;TFIIIC_sub6
PF08781|PF02319;DP|E2F_TDP
PF05527;DUF758
PF01585|PF07842|PF12457;G-patch|GCFC|TIP_N
PF07716|PF14144;bZIP_2|DOG1
PF00170|PF14144;bZIP_1|DOG1
PF00637|PF00780|PF10366|PF10367;Clathrin|CNH|Vps39_1|Vps39_2
PF08917|PF07714;ecTbetaR2|Pkinase_Tyr
PF09445;Methyltransf_15
PF10350;DUF2428
PF08768|PF05485;DUF1794|THAP
PF05485|PF12017;THAP|Tnp_P_element
PF00291|PF00585;PALP|Thr_dehydrat_C
PF14912;THEG
PF04446|PF14413;Thg1|Thg1C
PF08543|PF03070;Phos_pyr_kin|TENA_THI-4
PF02110|PF02581;HK|TMP-TENI
PF01202|PF14821;SKI|Thr_synth_N
PF00291|PF14821;PALP|Thr_synth_N
PF00531|PF11957;Death|efThoc1
PF11262|PF11732|PF16134;Tho2|Thoc2|THOC2_N
PF12894|PF08662|PF00400;ANAPC4_WD40|eIF2A|WD40
PF09766;FimP
PF00594|PF00051|PF09396|PF00089;Gla|Kringle|Thrombin_light|Trypsin
PF01928;CYTH
PF02926;THUMP
PF02926|PF01170;THUMP|UPF0020
PF00135|PF07699|PF00086;COesterase|Ephrin_rec_like|Thyroglobulin_1
PF01878;EVE
PF05758;Ycf1
PF00595|PF00169|PF02196|PF00621;PDZ|PH|RBD|RhoGEF
PF00595|PF00169|PF00621;PDZ|PH|RhoGEF
PF15292;Treslin_N
PF00041|PF07679|PF10430|PF07714;fn3|I-set|Ig_Tie2_1|Pkinase_Tyr
PF00041|PF10430|PF07714;fn3|Ig_Tie2_1|Pkinase_Tyr
PF00439|PF00628|PF00643;Bromodomain|PHD|zf-B_box
PF00628|PF00643|PF14634;PHD|zf-B_box|zf-RING_5
PF01963;TraB
PF08294;TIM21
PF10171;Tim29
PF11711;Tim54
PF00965;TIMP
PF00112|PF01033;Peptidase_C1|Somatomedin_B
PF14973;TINF2_N
PF14980;TIP39
PF04176;TIP41
PF16972;TipE
PF04553|PF00642;Tis11B_N|zf-CCCH
PF06582|PF00041|PF07679|PF00018;DUF1136|fn3|I-set|SH3_1
PF00041|PF07679|PF00069|PF02818|PF09042;fn3|I-set|Pkinase|PPAK|Titin_Z
PF15453;Pilt
PF03823;Neurokinin_B
PF02779|PF02780|PF00456;Transket_pyr|Transketolase_C|Transketolase_N
PF11815|PF01734;DUF3336|Patatin
PF16511|PF00373|PF09379|PF01608|PF09141|PF08913;FERM_f0|FERM_M|FERM_N|I_LWEQ|Talin_middle|VBS
PF00560|PF13855|PF01582;LRR_1|LRR_8|TIR
PF13855|PF13676;LRR_8|TIR_2
PF00560|PF12799|PF13855|PF01582;LRR_1|LRR_4|LRR_8|TIR
PF13855|PF01463|PF01582;LRR_8|LRRCT|TIR
PF13516|PF13855|PF01582;LRR_6|LRR_8|TIR
PF13306|PF13855|PF01582;LRR_5|LRR_8|TIR
PF07052;Hep_59
PF16311;TMEM100
PF15111;TMEM101
PF14995;TMEM107
PF15759;TMEM108
PF15113;TMEM117
PF15724;TMEM119
PF15109;TMEM125
PF10272;Tmpp129
PF05915;DUF872
PF15982;TMEM135_C_rich
PF02466|PF15982;Tim17|TMEM135_C_rich
PF14935;TMEM138
PF14985;TM140
PF15110;TMEM141
PF12576;DUF3754
PF07857;TMEM144
PF09767;DUF2053
PF03647;Tmemb_14
PF15102;TMEM154
PF15106;TMEM156
PF14808;TMEM164
PF01169;UPF0016
PF15052;TMEM169
PF15471;TMEM171
PF15029;TMEM174
PF06736;DUF1211
PF09799;Transmemb_17
PF15100;TMEM187
PF10520;TMEM189_B_dmain
PF15431;TMEM190
PF14802;TMEM192
PF11712;Vma12
PF10476|PF09779;DUF2448|Ima1_N
PF13664;DUF4149
PF15122;TMEM206
PF09786;CytochromB561_N
PF02064;MAS20
PF15195;TMEM210
PF15192;TMEM213
PF10151;TMEM214
PF15746;TMEM215
PF15049;DUF4534
PF15071;TMEM220
PF15038;Jiraiya
PF05608;DUF778
PF10149;TM231
PF15877;TMEM232
PF10639;TMEM234
PF15125;TMEM238
PF15841;TMEM239
PF15207;TMEM240
PF07096;DUF1358
PF10856;DUF2678
PF01594;AI-2E_transport
PF15444;TMEM247
PF15158;DUF4579
PF15190;TMEM251
PF15664;TMEM252
PF04241;DUF423
PF05251;Ost5
PF11028;DUF2723
PF15475;UPF0444
PF14800;DUF4481
PF15164;WBS28
PF13564;DoxX_2
PF10271;Tmp39
PF01459;Porin_3
PF05255;UPF0220
PF12280;BSMAP
PF07947;YhhN
PF02990;EMP70
PF11176;Tma16
PF09072;TMA7
PF07810;TMC
PF15844;TMCCDC2
PF05277;DUF726
PF05434;Tmemb_9
PF16038;TMIE
PF14972;Mito_morph_reg
PF14770;TMEM18
PF01940;DUF92
PF09772;Tmem26
PF15817;TMEM40
PF07787;TMEM43
PF15345;TMEM51
PF05705;DUF829
PF15105;TMEM61
PF10507;TMEM65
PF11911;DUF3429
PF06979;TMEM70
PF15121;TMEM71
PF16054;TMEM72
PF15816;TMEM82
PF15098;TMEM89
PF11669;WBP-1
PF15203;TMEM95
PF08409|PF13176|PF13181;DUF1736|TPR_7|TPR_8
PF08409|PF00515;DUF1736|TPR_1
PF08409|PF07719|PF13181;DUF1736|TPR_2|TPR_8
PF08409|PF00515|PF13181;DUF1736|TPR_1|TPR_8
PF08409|PF13181;DUF1736|TPR_8
PF08409|PF13174|PF13181;DUF1736|TPR_6|TPR_8
PF08409|PF00515|PF13174|PF13181;DUF1736|TPR_1|TPR_6|TPR_8
PF01609|PF02281|PF14706;DDE_Tnp_1|Dimer_Tnp_Tn5|Tnp_DNA_bind
PF05742;TANGO2
PF10363|PF10304;RTP1_C1|RTP1_C2
PF16516|PF12180;CC2-LZ|EABR
PF12796|PF00644|PF02877|PF05406;Ank_2|PARP|PARP_reg|WGR
PF00023|PF12796|PF13606|PF00644|PF07647;Ank|Ank_2|Ank_3|PARP|SAM_2
PF00023|PF12796|PF00644|PF07647;Ank|Ank_2|PARP|SAM_2
PF00992;Troponin
PF00992|PF11636;Troponin|Troponin-I_N
PF01526|PF13700;DDE_Tnp_Tn3|DUF4158
PF11809|PF00563;DUF3330|EAL
PF12191;stn_TNFRSF12A
PF00531|PF00020;Death|TNFR_c6
PF09257;BCMA-Tall_bind
PF02796|PF00239;HTH_7|Resolvase
PF15916|PF00293|PF04265|PF04263;DUF4743|NUDIX|TPK_B1_binding|TPK_catalytic
PF10427|PF12938|PF16608;Ago_hook|M_domain|TNRC6-PABC_bdg
PF10427|PF16608;Ago_hook|TNRC6-PABC_bdg
PF10427|PF12938|PF00076|PF16608|PF00627;Ago_hook|M_domain|RRM_1|TNRC6-PABC_bdg|UBA
PF08721|PF08722;Tn7_Tnp_TnsA_C|Tn7_Tnp_TnsA_N
PF13401|PF11426;AAA_22|Tn7_TnsC_Int
PF06527|PF15978;TniQ|TnsD
PF15765;DUF4694
PF15091;DUF4554
PF07742|PF07145;BTG|PAM2
PF04857|PF00642;CAF1|zf-CCCH
PF05609;LAP1C
PF00168|PF02845;C2|CUE
PF00560|PF13306|PF13855|PF01462|PF01582;LRR_1|LRR_5|LRR_8|LRRNT|TIR
PF04281;Tom22
PF06454;DUF1084
PF15178;TOM_sub5
PF15184;TOM6p
PF08038;Tom7
PF12796|PF13516|PF13176|PF13181;Ank_2|LRR_6|TPR_7|TPR_8
PF12796|PF13516|PF13181;Ank_2|LRR_6|TPR_8
PF14370|PF01028|PF02919;Topo_C_assoc|Topoisom_I|Topoisom_I_N
PF00204|PF00521|PF08070|PF02518|PF01751|PF16898;DNA_gyraseB|DNA_topoisoIV|DTHCT|HATPase_c|Toprim|TOPRIM_C
PF00204|PF00521|PF02518|PF01751|PF16898;DNA_gyraseB|DNA_topoisoIV|HATPase_c|Toprim|TOPRIM_C
PF01131|PF01751|PF01396|PF06839;Topoisom_bac|Toprim|zf-C4_Topoisom|zf-GRF
PF01131|PF01751|PF06839;Topoisom_bac|Toprim|zf-GRF
PF14669;Asp_Glu_race_2
PF06309;Torsin
PF11865|PF02259|PF02260|PF08771|PF02985|PF00454;DUF3385|FAT|FATC|FRB_dom|HEAT|PI3_PI4_kinase
PF07240;Turandot
PF12463;DUF3689
PF09038;53-BP1_Tudor
PF00008|PF00039|PF00051|PF00089;EGF|fn1|Kringle|Trypsin
PF12584;TRAPPC10
PF11817|PF12742;Foie-gras_1|Gryzun-like
PF06159;DUF974
PF04628;Sedlin_N
PF04201;TPD52
PF15338;TPIP1
PF00121;TIM
PF00261;Tropomyosin
PF00261|PF12718;Tropomyosin|Tropomyosin_1
PF05724;TPMT
PF09286;Pro-kuma_activ
PF00982|PF02358;Glyco_transf_20|Trehalose_PPase
PF00082|PF12580;Peptidase_S8|TPPII
PF00082|PF12580|PF12583;Peptidase_S8|TPPII|TPPII_N
PF12739;TRAPPC-Trs85
PF05517;p25-alpha
PF10160;Tmemb_40
PF01885|PF09811;PTS_2-RNA|Yae1_N
PF09041|PF06886|PF12214;Aurora-A_bind|TPX2|TPX2_importin
PF09305;TACI-CRD2
PF09256;BaffR-Tall_bind
PF12606|PF00020;RELT|TNFR_c6
PF00622|PF00643|PF13445;SPRY|zf-B_box|zf-RING_UBOX
PF08704;GCD14
PF00622|PF00097;SPRY|zf-C3HC4
PF02259|PF00454;FAT|PI3_PI4_kinase
PF00531|PF09034;Death|TRADD_N
PF05309;TraE
PF16673;TRAF_BIRC3_bd
PF16673|PF00097|PF02176;TRAF_BIRC3_bd|zf-C3HC4|zf-TRAF
PF00400|PF13445;WD40|zf-RING_UBOX
PF06586;TraK
PF05261;Tra_M
PF05818;TraT
PF12477;TraW_N
PF05857;TraX
PF05509;TraY
PF02338|PF00641;OTU|zf-RanBP
PF12662|PF07645|PF00059|PF09064;cEGF|EGF_CA|Lectin_C|Tme5_EGF_like
PF01204;Trehalase
PF01204|PF07492;Trehalase|Trehalase_Ca-bi
PF05438;TRH
PF13765|PF00622|PF00643|PF00097;PRY|SPRY|zf-B_box|zf-C3HC4
PF00041|PF13765|PF00622|PF00643|PF13445;fn3|PRY|SPRY|zf-B_box|zf-RING_UBOX
PF00025|PF00643|PF13445;Arf|zf-B_box|zf-RING_UBOX
PF13765|PF00622|PF13445;PRY|SPRY|zf-RING_UBOX
PF01436|PF13445;NHL|zf-RING_UBOX
PF00439|PF00628|PF00643|PF13445;Bromodomain|PHD|zf-B_box|zf-RING_UBOX
PF00041|PF00643|PF13445;fn3|zf-B_box|zf-RING_UBOX
PF00917|PF00643;MATH|zf-B_box
PF00630|PF00643|PF13445;Filamin|zf-B_box|zf-RING_UBOX
PF13765|PF00643;PRY|zf-B_box
PF00041|PF00622|PF00643|PF00097;fn3|SPRY|zf-B_box|zf-C3HC4
PF05254;UPF0203
PF00041|PF00622|PF00643|PF13445;fn3|SPRY|zf-B_box|zf-RING_UBOX
PF00630|PF01436|PF00643|PF13445;Filamin|NHL|zf-B_box|zf-RING_UBOX
PF00650|PF07679|PF00169|PF00069|PF00621|PF00018|PF00435;CRAL_TRIO|I-set|PH|Pkinase|RhoGEF|SH3_1|Spectrin
PF04266|PF06221;ASCH|zf-C2HC5
PF00632|PF02825;HECT|WWE
PF15168;TRIQK
PF02386;TrkH
PF05206|PF11722|PF05253;TRM13|zf-TRM13_CCCH|zf-U11-48K
PF05206|PF05253;TRM13|zf-U11-48K
PF02005;TRM
PF02005|PF00642;TRM|zf-CCCH
PF05958;tRNA_U5-meth_tr
PF07757;AdoMet_MTase
PF02475;Met_10
PF04189;Gcd10p
PF02390;Methyltransf_4
PF01980;UPF0066
PF09511|PF08302|PF08303;RNA_lig_T4_1|tRNA_lig_CPD|tRNA_lig_kinase
PF00023|PF12796|PF00520;Ank|Ank_2|Ion_trans
PF00520|PF08344;Ion_trans|TRP_2
PF00520|PF08344|PF01834;Ion_trans|TRP_2|XRCC1_N
PF12796|PF00520|PF08344;Ank_2|Ion_trans|TRP_2
PF00520|PF16519;Ion_trans|TRPM_tetra
PF00591;Glycos_transf_3
PF00023|PF00520|PF08344;Ank|Ion_trans|TRP_2
PF00117|PF00218|PF00697;GATase|IGPS|PRAI
PF02816|PF00520|PF16519;Alpha_kinase|Ion_trans|TRPM_tetra
PF00291|PF00290;PALP|Trp_syntA
PF05965|PF05964|PF00856;FYRC|FYRN|SET
PF06495;Transformer
PF00462|PF07992|PF02852;Glutaredoxin|Pyr_redox_2|Pyr_redox_dim
PF05743|PF09454;UEV|Vps23_core
PF15836;SSTK-IP
PF04388;Hamartin
PF11864|PF02145|PF03542;DUF3384|Rap_GAP|Tuberin
PF14994;TSGA13
PF00431|PF00193;CUB|Xlink
PF04668;Tsg
PF03797|PF02395;Autotransporter|Peptidase_S6
PF15358;TSKS
PF15216;TSLP
PF01997;Translin
PF13873|PF05739|PF14523;Myb_DNA-bind_5|SNARE|Syntaxin_2
PF00090|PF02412|PF05735|PF00093;TSP_1|TSP_3|TSP_C|VWC
PF12947|PF07645|PF00090|PF02412|PF05735|PF00093;EGF_3|EGF_CA|TSP_1|TSP_3|TSP_C|VWC
PF03073;TspO_MBR
PF10273;WGG
PF04034|PF04068;Ribo_biogen_C|RLI
PF15264;TSSC4
PF00581|PF12368;Rhodanese|Rhodanese_C
PF17397;DUF5404
PF07719|PF13174;TPR_2|TPR_6
PF10300;DUF3808
PF10300|PF13181;DUF3808|TPR_8
PF10300|PF13174;DUF3808|TPR_6
PF01535|PF13181;PPR|TPR_8
PF12770|PF13176|PF13181;CHAT|TPR_7|TPR_8
PF16669;TTC5_OB
PF00271|PF00176|PF06839;Helicase_C|SNF2_N|zf-GRF
PF10521;Tti2
PF03133;TTL
PF01060;TTR-52
PF04906;Tweety
PF01167;Tub
PF14786;Death_2
PF01167|PF16322;Tub|Tub_N
PF08581|PF00400;Tup_N|WD40
PF15000;TUSC2
PF01909|PF03828|PF00098;NTP_transf_2|PAP_assoc|zf-CCHC
PF00041|PF07679|PF07686;fn3|I-set|V-set
PF05832;DUF846
PF08507;COPI_assoc
PF15186;TEX13
PF06110;DUF953
PF06201|PF00085;PITH|Thioredoxin
PF09728;Taxilin
PF00334|PF00085;NDK|Thioredoxin
PF00351|PF12549;Biopterin_H|TOH_N
PF06087;Tyr-DNA_phospho
PF06087|PF10283;Tyr-DNA_phospho|zf-CCHH
PF02885|PF00591|PF07831;Glycos_trans_3N|Glycos_transf_3|PYNP_C
PF01549|PF00264;ShK|Tyrosinase
PF02153;PDH
PF00041|PF07679|PF07714;fn3|I-set|Pkinase_Tyr
PF00303;Thymidylat_synt
PF02441|PF00303;Flavoprotein|Thymidylat_synt
PF00258|PF04055|PF08608;Flavodoxin_1|Radical_SAM|Wyosine_form
PF02676;TYW3
PF04774|PF00443;HABP4_PAI-RBP1|UCH
PF00076|PF00642;RRM_1|zf-CCCH
PF07403;DUF1505
PF01579;DUF19
PF08766|PF02201;DEK_C|SWIB
PF01704;UDPGP
PF16191|PF16190|PF09358|PF00899|PF10585;E1_4HB|E1_FCCH|E1_UFD|ThiF|UBA_e1_thiolCys
PF00899|PF14732|PF10585;ThiF|UAE_UbL|UBA_e1_thiolCys
PF08825|PF00899;E2_bind|ThiF
PF09288|PF00179;UBA_3|UQ_con
PF00627|PF00179;UBA|UQ_con
PF03031|PF00240;NIF|ubiquitin
PF16558|PF00632;AZUL|HECT
PF00632|PF00612;HECT|IQ
PF09814;HECT_2
PF04564|PF10408;U-box|Ufd2P_core
PF00505|PF09011|PF14887;HMG_box|HMG_box_2|HMG_box_5
PF08729|PF14075;HUN|UBN_AB
PF07145|PF00443;PAM2|UCH
PF06337|PF14836|PF00443|PF14533;DUSP|Ubiquitin_3|UCH|USP7_C2
PF06337|PF00443;DUSP|UCH
PF00627|PF00443|PF02148;UBA|UCH|zf-UBP
PF04969|PF00443|PF01753;CS|UCH|zf-MYND
PF06337|PF00443|PF02148;DUSP|UCH|zf-UBP
PF00917|PF00443|PF14533|PF12436;MATH|UCH|USP7_C2|USP7_ICP0_bdg
PF00443|PF02809;UCH|UIM
PF00443|PF16674;UCH|UCH_N
PF13446|PF00443;RPT|UCH
PF06337|PF13202|PF00443;DUSP|EF-hand_5|UCH
PF06337|PF13202|PF14836|PF00443;DUSP|EF-hand_5|Ubiquitin_3|UCH
PF00443|PF16674|PF02809;UCH|UCH_N|UIM
PF14560|PF00443;Ubiquitin_2|UCH
PF00566|PF00443;RabGAP-TBC|UCH
PF00240|PF00443;ubiquitin|UCH
PF00581|PF00443|PF08969;Rhodanese|UCH|USP8_dimer
PF02617|PF02207;ClpS|zf-UBR
PF00300|PF14604|PF00627;His_Phos_1|SH3_9|UBA
PF16455|PF00240;UBD|ubiquitin
PF00627|PF00789;UBA|UBX
PF09409|PF00789;PUB|UBX
PF17085;UCMA
PF01412|PF00627;ArfGap|UBA
PF12763|PF00627;EF-hand_4|UBA
PF00355|PF02921;Rieske|UCR_TM
PF08802|PF00355;CytB6-F_Fe-S|Rieske
PF00355|PF09165|PF02921;Rieske|Ubiq-Cytc-red_N|UCR_TM
PF15456;Uds1
PF02866|PF00056|PF05743;Ldh_1_C|Ldh_1_N|UEV
PF08694;UFC1
PF03152;UFD1
PF12796|PF00632|PF06701|PF07738;Ank_2|HECT|MIB_HERC2|Sad1_UNC
PF09743;E3_UFM1_ligase
PF03671;Ufm1
PF00041|PF13895|PF07714;fn3|Ig_2|Pkinase_Tyr
PF00984|PF03720|PF03721;UDPG_MGDP_dh|UDPG_MGDP_dh_C|UDPG_MGDP_dh_N
PF06427;UDP-g_GGTase
PF01501|PF06427;Glyco_transf_8|UDP-g_GGTase
PF00069|PF00076;Pkinase|RRM_1
PF00628|PF02182|PF12148|PF00240|PF00097;PHD|SAD_SRA|TTD|ubiquitin|zf-C3HC4
PF00215|PF00156;OMPdecase|Pribosyltran
PF12473|PF12423|PF00225|PF16183|PF00169;DUF3694|KIF1B|Kinesin|Kinesin_assoc|PH
PF00130|PF00168|PF06292|PF10540;C1_1|C2|DUF1041|Membr_traf_MHD
PF13181|PF11701;TPR_8|UNC45-central
PF00531|PF17217|PF00791;Death|UPA|ZU5
PF00092|PF13519|PF08399;VWA|VWA_2|VWA_N
PF07679|PF13895|PF00052|PF00053|PF02210|PF00057;I-set|Ig_2|Laminin_B|Laminin_EGF|Laminin_G_2|Ldl_recept_a
PF00531|PF07679|PF17217|PF00791;Death|I-set|UPA|ZU5
PF00531|PF07679|PF00090|PF17217|PF00791;Death|I-set|TSP_1|UPA|ZU5
PF00531|PF13895|PF00090|PF17217|PF00791;Death|Ig_2|TSP_1|UPA|ZU5
PF15778;UNC80
PF00041|PF07679|PF00069|PF05177|PF00621;fn3|I-set|Pkinase|RCSD|RhoGEF
PF07353;Uroplakin_II
PF15141;DUF4574
PF09349;OHCU_decarbox
PF10441;Urb2
PF01979|PF00449|PF00699|PF00547;Amidohydro_1|Urease_alpha|Urease_beta|Urease_gamma
PF01774;UreD
PF01730;UreF
PF12471|PF00925;GTP_CH_N|GTP_cyclohydro2
PF07958;DUF1688
PF01014;Uricase
PF09138;Urm1
PF07645|PF01390|PF00095|PF00100;EGF_CA|SEA|WAP|Zona_pellucida
PF07645|PF00095|PF00100;EGF_CA|WAP|Zona_pellucida
PF12947|PF07645|PF00100;EGF_3|EGF_CA|Zona_pellucida
PF09749;HVSL
PF09753;Use1
PF00041|PF00053|PF02210|PF00055;fn3|Laminin_EGF|Laminin_G_2|Laminin_N
PF00041|PF00053|PF00054|PF02210|PF00055;fn3|Laminin_EGF|Laminin_G_1|Laminin_G_2|Laminin_N
PF04871|PF04869;Uso1_p115_C|Uso1_p115_head
PF15499;Peptidase_C98
PF15509|PF15499;DUF4650|Peptidase_C98
PF04615;Utp14
PF03253;UT
PF03998;Utp11
PF09384|PF00400;UTP15_C|WD40
PF08297;U3_snoRNA_assoc
PF07539;DRIM
PF04192|PF00400;Utp21|WD40
PF08640;U3_assoc_6
PF08149|PF00400;BING4CT|WD40
PF02083;Urotensin_II
PF03851;UvdE
PF09740;DUF2043
PF16363|PF11803;GDP_Man_Dehyd|UXS1_N
PF00001|PF08983;7tm_1|DUF1856
