id_Uniprot;id_ENSEMBL;protein_recommended_name;id_pfam
S35D1_HUMAN;ENSG00000116704;UDP-glucuronic acid/UDP-N-acetylgalactosamine transporter;PF03151
S35D2_HUMAN;ENSG00000130958;UDP-N-acetylglucosamine/UDP-glucose/GDP-mannose transporter;PF03151
S35E1_HUMAN;ENSG00000127526;Solute carrier family 35 member E1;PF03151
S35E2_HUMAN;ENSG00000215790;Solute carrier family 35 member E2;PF03151
S35E3_HUMAN;ENSG00000175782;Solute carrier family 35 member E3;PF03151
S35E4_HUMAN;ENSG00000100036;Solute carrier family 35 member E4;PF03151
S35F1_HUMAN;ENSG00000196376;Solute carrier family 35 member F1;PF06027
S35F2_HUMAN;ENSG00000110660;Solute carrier family 35 member F2;PF06027
S35F3_HUMAN;ENSG00000183780;Putative thiamine transporter SLC35F3;PF00892
S35F4_HUMAN;ENSG00000151812;Solute carrier family 35 member F4;PF06027
S35F5_HUMAN;ENSG00000115084;Solute carrier family 35 member F5;PF00892
S35F6_HUMAN;ENSG00000213699;Solute carrier family 35 member F6;PF06027
S35G1_HUMAN;ENSG00000176273;Solute carrier family 35 member G1;PF00892
S35G2_HUMAN;ENSG00000168917;Solute carrier family 35 member G2;PF00892
S35G3_HUMAN;ENSG00000164729;Solute carrier family 35 member G3;PF00892
S35U4_HUMAN;ENSG00000176087;SLC35A4 upstream open reading frame protein;PF15054
S36A1_HUMAN;ENSG00000123643;Proton-coupled amino acid transporter 1;PF01490
S36A2_HUMAN;ENSG00000186335;Proton-coupled amino acid transporter 2;PF01490
S36A3_HUMAN;ENSG00000186334;Proton-coupled amino acid transporter 3;PF01490
S36A4_HUMAN;ENSG00000180773;Proton-coupled amino acid transporter 4;PF01490
S38A1_HUMAN;ENSG00000111371;Sodium-coupled neutral amino acid transporter 1;PF01490
S38A2_HUMAN;ENSG00000134294;Sodium-coupled neutral amino acid transporter 2;PF01490
S38A3_HUMAN;ENSG00000188338;Sodium-coupled neutral amino acid transporter 3;PF01490
S38A4_HUMAN;ENSG00000139209;Sodium-coupled neutral amino acid transporter 4;PF01490
S38A5_HUMAN;ENSG00000017483;Sodium-coupled neutral amino acid transporter 5;PF01490
S38A6_HUMAN;ENSG00000139974;Probable sodium-coupled neutral amino acid transporter 6;PF01490
S38A7_HUMAN;ENSG00000103042;Putative sodium-coupled neutral amino acid transporter 7;PF01490
S38A8_HUMAN;ENSG00000166558;Putative sodium-coupled neutral amino acid transporter 8;PF01490
S38A9_HUMAN;ENSG00000177058;Sodium-coupled neutral amino acid transporter 9;PF01490
S38AA_HUMAN;ENSG00000157637;Putative sodium-coupled neutral amino acid transporter 10;PF01490
S38AB_HUMAN;ENSG00000169507;Putative sodium-coupled neutral amino acid transporter 11;PF01490
S39A1_HUMAN;ENSG00000143570;Zinc transporter ZIP1;PF02535
S39A2_HUMAN;ENSG00000165794;Zinc transporter ZIP2;PF02535
S39A3_HUMAN;ENSG00000141873;Zinc transporter ZIP3;PF02535
S39A4_HUMAN;ENSG00000147804;Zinc transporter ZIP4;PF02535
S39A5_HUMAN;ENSG00000139540;Zinc transporter ZIP5;PF02535
S39A6_HUMAN;ENSG00000141424;Zinc transporter ZIP6;PF02535
S39A7_HUMAN;ENSG00000112473;Zinc transporter SLC39A7;PF02535
S39A8_HUMAN;ENSG00000138821;Zinc transporter ZIP8;PF02535
S39A9_HUMAN;ENSG00000029364;Zinc transporter ZIP9;PF02535
S39AA_HUMAN;ENSG00000196950;Zinc transporter ZIP10;PF02535
S39AB_HUMAN;ENSG00000133195;Zinc transporter ZIP11;PF02535
S39AC_HUMAN;ENSG00000148482;Zinc transporter ZIP12;PF02535
S39AD_HUMAN;ENSG00000165915;Zinc transporter ZIP13;PF02535
S39AE_HUMAN;ENSG00000104635;Zinc transporter ZIP14;PF02535
S3TC1_HUMAN;ENSG00000125089;SH3 domain and tetratricopeptide repeat-containing protein 1;PF00018
S3TC2_HUMAN;ENSG00000169247;SH3 domain and tetratricopeptide repeat-containing protein 2;PF00018
S40A1_HUMAN;ENSG00000138449;Solute carrier family 40 member 1;PF06963
S41A1_HUMAN;ENSG00000133065;Solute carrier family 41 member 1;PF01769
S41A2_HUMAN;ENSG00000136052;Solute carrier family 41 member 2;PF01769
S41A3_HUMAN;ENSG00000114544;Solute carrier family 41 member 3;PF01769
S43A3_HUMAN;ENSG00000134802;Solute carrier family 43 member 3;PF07690
S45A1_HUMAN;ENSG00000162426;Proton-associated sugar transporter A;PF07690
S45A3_HUMAN;ENSG00000158715;Solute carrier family 45 member 3;PF07690
S46A3_HUMAN;ENSG00000139508;Solute carrier family 46 member 3;PF07690
S47A1_HUMAN;ENSG00000142494;Multidrug and toxin extrusion protein 1;PF01554
S47A2_HUMAN;ENSG00000180638;Multidrug and toxin extrusion protein 2;PF01554
S4A10_HUMAN;ENSG00000144290;Sodium-driven chloride bicarbonate exchanger;PF07565|PF00955
S4A11_HUMAN;ENSG00000088836;Sodium bicarbonate transporter-like protein 11;PF00955
S4A4_HUMAN;ENSG00000080493;Electrogenic sodium bicarbonate cotransporter 1;PF07565|PF00955
S4A5_HUMAN;ENSG00000188687;Electrogenic sodium bicarbonate cotransporter 4;PF07565|PF00955
S4A7_HUMAN;ENSG00000033867;Sodium bicarbonate cotransporter 3;PF07565|PF00955
S4A8_HUMAN;ENSG00000050438;Electroneutral sodium bicarbonate exchanger 1;PF07565|PF00955
S52A1_HUMAN;ENSG00000132517;Solute carrier family 52, riboflavin transporter, member 1;PF06237
S52A2_HUMAN;ENSG00000185803;Solute carrier family 52, riboflavin transporter, member 2;PF06237
S52A3_HUMAN;ENSG00000101276;Solute carrier family 52, riboflavin transporter, member 3;PF06237
S5A1_HUMAN;ENSG00000145545;3-oxo-5-alpha-steroid 4-dehydrogenase 1;PF02544
S5A2_HUMAN;ENSG00000277893;3-oxo-5-alpha-steroid 4-dehydrogenase 2;PF02544
S61A1_HUMAN;ENSG00000058262;Protein transport protein Sec61 subunit alpha isoform 1;PF10559|PF00344
S61A2_HUMAN;ENSG00000065665;Protein transport protein Sec61 subunit alpha isoform 2;PF10559|PF00344
S6A11_HUMAN;ENSG00000132164;Sodium- and chloride-dependent GABA transporter 3;PF00209
S6A12_HUMAN;ENSG00000111181;Sodium- and chloride-dependent betaine transporter;PF00209
S6A13_HUMAN;ENSG00000010379;Sodium- and chloride-dependent GABA transporter 2;PF00209
S6A14_HUMAN;ENSG00000268104;Sodium- and chloride-dependent neutral and basic amino acid transporter B(0+);PF00209
S6A15_HUMAN;ENSG00000072041;Sodium-dependent neutral amino acid transporter B(0)AT2;PF00209
S6A16_HUMAN;ENSG00000063127;Orphan sodium- and chloride-dependent neurotransmitter transporter NTT5;PF00209
S6A17_HUMAN;ENSG00000197106;Sodium-dependent neutral amino acid transporter SLC6A17;PF00209
S6A18_HUMAN;ENSG00000164363;Sodium-dependent neutral amino acid transporter B(0)AT3;PF00209
S6A19_HUMAN;ENSG00000174358;Sodium-dependent neutral amino acid transporter B(0)AT1;PF00209
S6A20_HUMAN;ENSG00000163817;Sodium- and chloride-dependent transporter XTRP3;PF00209
S6OS1_HUMAN;ENSG00000179008;Protein SIX6OS1;PF15676
S7A13_HUMAN;ENSG00000164893;Solute carrier family 7 member 13;PF13520
S7A14_HUMAN;ENSG00000013293;Probable cationic amino acid transporter;PF13520|PF13906
S7A6O_HUMAN;ENSG00000103061;Probable RNA polymerase II nuclear localization protein SLC7A6OS;PF08574
SAA1_HUMAN;ENSG00000173432;Serum amyloid A-1 protein;PF00277
SAA2_HUMAN;ENSG00000134339;Serum amyloid A-2 protein;PF00277
SAA4_HUMAN;ENSG00000148965;Serum amyloid A-4 protein;PF00277
SAC1_HUMAN;ENSG00000211456;Phosphatidylinositide phosphatase SAC1;PF02383
SAC2_HUMAN;ENSG00000198825;Phosphatidylinositide phosphatase SAC2;PF12456|PF02383
SAC31_HUMAN;ENSG00000168061;SAC3 domain-containing protein 1;PF03399
SACA3_HUMAN;ENSG00000141316;Sperm acrosome membrane-associated protein 3;PF00062
SACA4_HUMAN;ENSG00000177202;Sperm acrosome membrane-associated protein 4;PF00021
SACA9_HUMAN;ENSG00000165698;Sperm acrosome-associated protein 9;PF15120
SACS_HUMAN;ENSG00000151835;Sacsin;PF05168|PF00240
SAE1_HUMAN;ENSG00000142230;SUMO-activating enzyme subunit 1;PF00899
SAE2_HUMAN;ENSG00000126261;SUMO-activating enzyme subunit 2;PF00899|PF14732|PF16195
SAFB1_HUMAN;ENSG00000160633;Scaffold attachment factor B1;PF00076|PF02037
SAFB2_HUMAN;ENSG00000130254;Scaffold attachment factor B2;PF00076|PF02037
SAGE1_HUMAN;ENSG00000181433;Sarcoma antigen 1;PF15300
SAHH2_HUMAN;ENSG00000168710;S-adenosylhomocysteine hydrolase-like protein 1;PF05221|PF00670
SAHH3_HUMAN;ENSG00000158467;Adenosylhomocysteinase 3;PF05221|PF00670
SAHH_HUMAN;ENSG00000101444;Adenosylhomocysteinase;PF05221|PF00670
SAM10_HUMAN;ENSG00000130590;Sterile alpha motif domain-containing protein 10;PF07647
SAM11_HUMAN;ENSG00000187634;Sterile alpha motif domain-containing protein 11;PF07647
SAM12_HUMAN;ENSG00000177570;Sterile alpha motif domain-containing protein 12;PF07647
SAM13_HUMAN;ENSG00000203943;Sterile alpha motif domain-containing protein 13;PF00536
SAM14_HUMAN;ENSG00000167100;Sterile alpha motif domain-containing protein 14;PF07647
SAM15_HUMAN;ENSG00000100583;Sterile alpha motif domain-containing protein 15;PF07647
SAM50_HUMAN;ENSG00000100347;Sorting and assembly machinery component 50 homolog;PF01103
SAMC_HUMAN;ENSG00000144741;S-adenosylmethionine mitochondrial carrier protein;PF00153
SAMD3_HUMAN;ENSG00000164483;Sterile alpha motif domain-containing protein 3;PF00536
SAMD5_HUMAN;ENSG00000203727;Sterile alpha motif domain-containing protein 5;PF00536
SAMD7_HUMAN;ENSG00000187033;Sterile alpha motif domain-containing protein 7;PF00536
SAMD8_HUMAN;ENSG00000156671;Sphingomyelin synthase-related protein 1;PF14360|PF00536
SAMD9_HUMAN;ENSG00000205413;Sterile alpha motif domain-containing protein 9;PF07647
SAMH1_HUMAN;ENSG00000101347;Deoxynucleoside triphosphate triphosphohydrolase SAMHD1;PF01966|PF07647
SAMN1_HUMAN;ENSG00000155307;SAM domain-containing protein SAMSN-1;PF07647|PF07653|PF12485
SAMP_HUMAN;ENSG00000132703;Serum amyloid P-component;PF00354
SAP18_HUMAN;ENSG00000150459;Histone deacetylase complex subunit SAP18;PF06487
SAP25_HUMAN;ENSG00000205307;Histone deacetylase complex subunit SAP25;PF15476
SAP30_HUMAN;ENSG00000164105;Histone deacetylase complex subunit SAP30;PF13867|PF13866
SAP3_HUMAN;ENSG00000196743;Ganglioside GM2 activator;PF02221
SAPL1_HUMAN;ENSG00000178597;Proactivator polypeptide-like 1;PF02199|PF05184|PF03489
SAP_HUMAN;ENSG00000197746;Prosaposin;PF02199|PF05184|PF03489
SAR1A_HUMAN;ENSG00000079332;GTP-binding protein SAR1a;PF00025
SAR1B_HUMAN;ENSG00000152700;GTP-binding protein SAR1b;PF00025
SARAF_HUMAN;ENSG00000133872;Store-operated calcium entry-associated regulatory factor;PF06682
SARCO_HUMAN;ENSG00000170290;Sarcolipin;PF05366
SARDH_HUMAN;ENSG00000123453;Sarcosine dehydrogenase, mitochondrial;PF01266|PF16350|PF01571|PF08669
SARM1_HUMAN;ENSG00000004139;Sterile alpha and TIR motif-containing protein 1;PF07647|PF13676
SARNP_HUMAN;ENSG00000205323;SAP domain-containing ribonucleoprotein;PF02037
SART3_HUMAN;ENSG00000075856;Squamous cell carcinoma antigen recognized by T-cells 3;PF05391|PF00076
SAS10_HUMAN;ENSG00000132467;Something about silencing protein 10;PF09368|PF04000
SAS6_HUMAN;ENSG00000156876;Spindle assembly abnormal protein 6 homolog;PF16531
SASH1_HUMAN;ENSG00000111961;SAM and SH3 domain-containing protein 1;PF00536|PF07647|PF07653|PF12485
SASH3_HUMAN;ENSG00000122122;SAM and SH3 domain-containing protein 3;PF07647|PF07653|PF12485
SAST_HUMAN;ENSG00000152463;S-acyl fatty acid synthase thioesterase, medium chain;PF00975
SAT1_HUMAN;ENSG00000130066;Diamine acetyltransferase 1;PF00583
SAT2_HUMAN;ENSG00000141504;Diamine acetyltransferase 2;PF00583
SATB1_HUMAN;ENSG00000182568;DNA-binding protein SATB1;PF02376|PF16557|PF00046|PF16534
SATB2_HUMAN;ENSG00000119042;DNA-binding protein SATB2;PF02376|PF16557|PF00046|PF16534
SATL1_HUMAN;ENSG00000184788;Spermidine/spermine N(1)-acetyltransferase-like protein 1;PF00583
SATT_HUMAN;ENSG00000115902;Neutral amino acid transporter A;PF00375
SAV1_HUMAN;ENSG00000151748;Protein salvador homolog 1;PF00397
SBDS_HUMAN;ENSG00000126524;Ribosome maturation protein SBDS;PF01172|PF09377
SBK1_HUMAN;ENSG00000188322;Serine/threonine-protein kinase SBK1;PF00069
SBK2_HUMAN;ENSG00000187550;Serine/threonine-protein kinase SBK2;PF00069
SBK3_HUMAN;ENSG00000231274;Uncharacterized serine/threonine-protein kinase SBK3;PF00069
SBNO1_HUMAN;ENSG00000139697;Protein strawberry notch homolog 1;PF13871
SBNO2_HUMAN;ENSG00000064932;Protein strawberry notch homolog 2;PF13871
SBP1_HUMAN;ENSG00000143416;Selenium-binding protein 1;PF05694
SBP2L_HUMAN;ENSG00000138593;Selenocysteine insertion sequence-binding protein 2-like;PF01248
SBSPO_HUMAN;ENSG00000164764;Somatomedin-B and thrombospondin type-1 domain-containing protein;PF00090
SC11A_HUMAN;ENSG00000140612;Signal peptidase complex catalytic subunit SEC11A;PF00717
SC11C_HUMAN;ENSG00000166562;Signal peptidase complex catalytic subunit SEC11C;PF00717
SC16A_HUMAN;ENSG00000148396;Protein transport protein Sec16A;PF12932|PF12931
SC16B_HUMAN;ENSG00000120341;Protein transport protein Sec16B;PF12932|PF12931
SC22A_HUMAN;ENSG00000121542;Vesicle-trafficking protein SEC22a;PF13774
SC22B_HUMAN;ENSG00000265808;Vesicle-trafficking protein SEC22b;PF13774|PF00957
SC22C_HUMAN;ENSG00000093183;Vesicle-trafficking protein SEC22c;PF13774
SC23A_HUMAN;ENSG00000100934;Protein transport protein Sec23A;PF00626|PF08033|PF04815|PF04811|PF04810
SC23B_HUMAN;ENSG00000101310;Protein transport protein Sec23B;PF00626|PF08033|PF04815|PF04811|PF04810
SC24A_HUMAN;ENSG00000113615;Protein transport protein Sec24A;PF00626|PF08033|PF04815|PF04811|PF04810
SC24B_HUMAN;ENSG00000138802;Protein transport protein Sec24B;PF00626|PF08033|PF04815|PF04811|PF04810
SC24C_HUMAN;ENSG00000176986;Protein transport protein Sec24C;PF00626|PF08033|PF04815|PF04811|PF04810
SC24D_HUMAN;ENSG00000150961;Protein transport protein Sec24D;PF00626|PF08033|PF04815|PF04811|PF04810
SC2B2_HUMAN;ENSG00000205209;Secretoglobin family 2B member 2;PF01099
SC31A_HUMAN;ENSG00000138674;Protein transport protein Sec31A;PF12931
SC5A1_HUMAN;ENSG00000100170;Sodium/glucose cotransporter 1;PF00474
SC5A2_HUMAN;ENSG00000140675;Sodium/glucose cotransporter 2;PF00474
SC5A3_HUMAN;ENSG00000198743;Sodium/myo-inositol cotransporter;PF00474
SC5A4_HUMAN;ENSG00000100191;Solute carrier family 5 member 4;PF00474
SC5A5_HUMAN;ENSG00000105641;Sodium/iodide cotransporter;PF00474
SC5A6_HUMAN;ENSG00000138074;Sodium-dependent multivitamin transporter;PF00474
SC5A7_HUMAN;ENSG00000115665;High affinity choline transporter 1;PF00474
SC5A8_HUMAN;ENSG00000256870;Sodium-coupled monocarboxylate transporter 1;PF00474
SC5A9_HUMAN;ENSG00000117834;Sodium/glucose cotransporter 4;PF00474
SC5AA_HUMAN;ENSG00000154025;Sodium/glucose cotransporter 5;PF00474
SC5AB_HUMAN;ENSG00000158865;Sodium/myo-inositol cotransporter 2;PF00474
SC5AC_HUMAN;ENSG00000148942;Sodium-coupled monocarboxylate transporter 2;PF00474
SC5D_HUMAN;ENSG00000109929;Lathosterol oxidase;PF04116
SC61B_HUMAN;ENSG00000106803;Protein transport protein Sec61 subunit beta;PF03911
SC61G_HUMAN;ENSG00000132432;Protein transport protein Sec61 subunit gamma;PF00584
SC6A1_HUMAN;ENSG00000157103;Sodium- and chloride-dependent GABA transporter 1;PF00209
SC6A2_HUMAN;ENSG00000103546;Sodium-dependent noradrenaline transporter;PF00209
SC6A3_HUMAN;ENSG00000142319;Sodium-dependent dopamine transporter;PF00209
SC6A4_HUMAN;ENSG00000108576;Sodium-dependent serotonin transporter;PF03491|PF00209
SC6A5_HUMAN;ENSG00000165970;Sodium- and chloride-dependent glycine transporter 2;PF00209
SC6A6_HUMAN;ENSG00000131389;Sodium- and chloride-dependent taurine transporter;PF00209
SC6A7_HUMAN;ENSG00000011083;Sodium-dependent proline transporter;PF00209
SC6A8_HUMAN;ENSG00000130821;Sodium- and chloride-dependent creatine transporter 1;PF00209
SC6A9_HUMAN;ENSG00000196517;Sodium- and chloride-dependent glycine transporter 1;PF00209
SCAF8_HUMAN;ENSG00000213079;Protein SCAF8;PF04818|PF00076
SCAFB_HUMAN;ENSG00000139218;Protein SCAF11;PF13639
SCAI_HUMAN;ENSG00000173611;Protein SCAI;PF12070
SCAM1_HUMAN;ENSG00000085365;Secretory carrier-associated membrane protein 1;PF04144
SCAM2_HUMAN;ENSG00000140497;Secretory carrier-associated membrane protein 2;PF04144
SCAM3_HUMAN;ENSG00000116521;Secretory carrier-associated membrane protein 3;PF04144
SCAM4_HUMAN;ENSG00000227500;Secretory carrier-associated membrane protein 4;PF04144
SCAM5_HUMAN;ENSG00000198794;Secretory carrier-associated membrane protein 5;PF04144
SCAPE_HUMAN;ENSG00000140386;S phase cyclin A-associated protein in the endoplasmic reticulum;PF16501
SCAP_HUMAN;ENSG00000114650;Sterol regulatory element-binding protein cleavage-activating protein;PF12349|PF00400
SCAR3_HUMAN;ENSG00000168077;Scavenger receptor class A member 3;PF01391
SCAR5_HUMAN;ENSG00000168079;Scavenger receptor class A member 5;PF01391|PF00530
SCC4_HUMAN;ENSG00000129933;MAU2 chromatid cohesion factor homolog;PF10345
SCD5_HUMAN;ENSG00000145284;Stearoyl-CoA desaturase 5;PF00487
SCFD1_HUMAN;ENSG00000092108;Sec1 family domain-containing protein 1;PF00995
SCFD2_HUMAN;ENSG00000184178;Sec1 family domain-containing protein 2;PF00995
SCF_HUMAN;ENSG00000049130;Kit ligand;PF02404
SCG1_HUMAN;ENSG00000089199;Secretogranin-1;PF01271
SCG2_HUMAN;ENSG00000171951;Secretogranin-2;PF01271
SCG3_HUMAN;ENSG00000104112;Secretogranin-3;PF15467
SCHI1_HUMAN;ENSG00000151967;Schwannomin-interacting protein 1;PF10148
SCIMP_HUMAN;ENSG00000161929;SLP adapter and CSK-interacting membrane protein;PF15050
SCLY_HUMAN;ENSG00000132330;Selenocysteine lyase;PF00266
SCMC1_HUMAN;ENSG00000085491;Calcium-binding mitochondrial carrier protein SCaMC-1;PF13499|PF00153
SCMC2_HUMAN;ENSG00000148339;Calcium-binding mitochondrial carrier protein SCaMC-2;PF13499|PF13833|PF00153
SCMC3_HUMAN;ENSG00000125648;Calcium-binding mitochondrial carrier protein SCaMC-3;PF13202|PF13499|PF00153
SCMH1_HUMAN;ENSG00000010803;Polycomb protein SCMH1;PF02820|PF17208|PF00536|PF12140
SCML1_HUMAN;ENSG00000047634;Sex comb on midleg-like protein 1;PF00536
SCML2_HUMAN;ENSG00000102098;Sex comb on midleg-like protein 2;PF02820|PF17208|PF00536|PF12140
SCML4_HUMAN;ENSG00000146285;Sex comb on midleg-like protein 4;PF17208|PF00536|PF12140
SCN1A_HUMAN;ENSG00000144285;Sodium channel protein type 1 subunit alpha;PF00520|PF06512|PF11933
SCN1B_HUMAN;ENSG00000105711;Sodium channel subunit beta-1;PF07686
SCN2A_HUMAN;ENSG00000136531;Sodium channel protein type 2 subunit alpha;PF00520|PF06512|PF11933
SCN2B_HUMAN;ENSG00000149575;Sodium channel subunit beta-2;PF07686
SCN3A_HUMAN;ENSG00000153253;Sodium channel protein type 3 subunit alpha;PF00520|PF06512|PF11933
SCN3B_HUMAN;ENSG00000166257;Sodium channel subunit beta-3;PF07686
SCN4A_HUMAN;ENSG00000007314;Sodium channel protein type 4 subunit alpha;PF00520|PF06512
SCN4B_HUMAN;ENSG00000177098;Sodium channel subunit beta-4;PF07686
SCN5A_HUMAN;ENSG00000183873;Sodium channel protein type 5 subunit alpha;PF00520|PF06512|PF11933
SCN7A_HUMAN;ENSG00000136546;Sodium channel protein type 7 subunit alpha;PF00520|PF06512
SCN8A_HUMAN;ENSG00000196876;Sodium channel protein type 8 subunit alpha;PF00520|PF00612|PF06512|PF11933
SCN9A_HUMAN;ENSG00000169432;Sodium channel protein type 9 subunit alpha;PF00520|PF06512|PF11933
SCNAA_HUMAN;ENSG00000185313;Sodium channel protein type 10 subunit alpha;PF00520|PF06512
SCNBA_HUMAN;ENSG00000168356;Sodium channel protein type 11 subunit alpha;PF00520|PF06512
SCND1_HUMAN;ENSG00000171222;SCAN domain-containing protein 1;PF02023
SCND3_HUMAN;ENSG00000232040;SCAN domain-containing protein 3;PF02023
SCNM1_HUMAN;ENSG00000163156;Sodium channel modifier 1;PF15805|PF15803
SCNNA_HUMAN;ENSG00000111319;Amiloride-sensitive sodium channel subunit alpha;PF00858
SCNNB_HUMAN;ENSG00000168447;Amiloride-sensitive sodium channel subunit beta;PF00858
SCNND_HUMAN;ENSG00000162572;Amiloride-sensitive sodium channel subunit delta;PF00858
SCNNG_HUMAN;ENSG00000166828;Amiloride-sensitive sodium channel subunit gamma;PF00858
SCO1_HUMAN;ENSG00000133028;Protein SCO1 homolog, mitochondrial;PF02630
SCO2_HUMAN;ENSG00000130489;Protein SCO2 homolog, mitochondrial;PF02630
SCOC_HUMAN;ENSG00000153130;Short coiled-coil protein;PF10224
SCOT1_HUMAN;ENSG00000083720;Succinyl-CoA:3-ketoacid coenzyme A transferase 1, mitochondrial;PF01144
SCOT2_HUMAN;ENSG00000198754;Succinyl-CoA:3-ketoacid coenzyme A transferase 2, mitochondrial;PF01144
SCP2D_HUMAN;ENSG00000132631;SCP2 sterol-binding domain-containing protein 1;PF02036
SCPDL_HUMAN;ENSG00000143653;Saccharopine dehydrogenase-like oxidoreductase;PF03435
SCRB1_HUMAN;ENSG00000073060;Scavenger receptor class B member 1;PF01130
SCRB2_HUMAN;ENSG00000138760;Lysosome membrane protein 2;PF01130
SCRG1_HUMAN;ENSG00000164106;Scrapie-responsive protein 1;PF15224
SCRIB_HUMAN;ENSG00000180900;Protein scribble homolog;PF13855|PF00595
SCRN1_HUMAN;ENSG00000136193;Secernin-1;PF03577
SCRN2_HUMAN;ENSG00000141295;Secernin-2;PF03577
SCRN3_HUMAN;ENSG00000144306;Secernin-3;PF03577
SCTR_HUMAN;ENSG00000080293;Secretin receptor;PF00002|PF02793
SCUB1_HUMAN;ENSG00000159307;Signal peptide, CUB and EGF-like domain-containing protein 1;PF12662|PF00431|PF12947|PF07645|PF07699
SCUB2_HUMAN;ENSG00000175356;Signal peptide, CUB and EGF-like domain-containing protein 2;PF12662|PF00431|PF12947|PF07645|PF07699
SCUB3_HUMAN;ENSG00000146197;Signal peptide, CUB and EGF-like domain-containing protein 3;PF12662|PF00431|PF12947|PF07645|PF07699
SCX_HUMAN;ENSG00000260428;Basic helix-loop-helix transcription factor scleraxis;PF00010
SCYL1_HUMAN;ENSG00000142186;N-terminal kinase-like protein;PF00069
SCYL2_HUMAN;ENSG00000136021;SCY1-like protein 2;PF00069
SDA1_HUMAN;ENSG00000198301;Protein SDA1 homolog;PF08158|PF05285
SDC1_HUMAN;ENSG00000115884;Syndecan-1;PF01034
SDC2_HUMAN;ENSG00000169439;Syndecan-2;PF01034
SDC3_HUMAN;ENSG00000162512;Syndecan-3;PF01034
SDC4_HUMAN;ENSG00000124145;Syndecan-4;PF01034
SDCB1_HUMAN;ENSG00000137575;Syntenin-1;PF00595
SDCB2_HUMAN;ENSG00000125775;Syntenin-2;PF00595
SDCG8_HUMAN;ENSG00000054282;Serologically defined colon cancer antigen 8;PF15964
SDE2_HUMAN;ENSG00000143751;Replication stress response regulator SDE2;PF13019
